"Name","Item ID","Rarity","Icon Path"
"Gladiator","Artifact_Set1_1hRoundShield","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/1hroundshields3artifacts.webp"
"Michael","Artifact_Set1_1hKiteShield","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/1hkiteshields3artifacts.webp"
"The Wall","Artifact_Set1_1hTowerShield","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/1htowershields3artifacts.webp"
"Inferno","Artifact_Set1_2hStaffFire","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hfirestaffs3artifacts.webp"
"Vengeance","Artifact_Set1_2hStaffLife","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hlifestaffs3artifacts.webp"
"Scorpion's Sting","Artifact_Set1_2hSpear","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hspears3artifacts.webp"
"Finisher","Artifact_Set1_1hRapier","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/1hrapiers3artifacts.webp"
"Deep Freeze","Artifact_Set1_1hGauntletIce","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hicegauntlets3artifacts.webp"
"Lifetaker","Artifact_Set1_1hGauntletVoid","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hvoidgauntlets3artifacts.webp"
"Pestilence","Artifact_Set1_2hBlunderbuss","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hblunderbusss3artifacts.webp"
"Serenity","Artifact_Set1_2hGreatSword","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hgreatswords3artifacts.webp"
"Odo","Artifact_Set1_1hFlail","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/1hflails3artifacts.webp"
"Endless Thirst","Artifact_Set1_Earring1","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/angryearthearring30.webp"
"Blooddrinker","Artifact_Set1_Ring1","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/corruptedring20.webp"
"Lost Stopwatch","Artifact_Set1_Amulet1","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/lostamulet10.webp"
"Ankh","Artifact_Set1_Amulet2","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/corruptedamulet30.webp"
"Survivor's Coat","Artifact_Set2_HeavyChest","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_s7artifacts_survivorscoat_chest.webp"
"Gilli's Gravity Gauntlets","Artifact_Set2_HeavyHands","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_season5artifacts_gravitygauntlets_gloves.webp"
"Ironheart","Artifact_Set2_HeavyLegs","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_season5artifacts_stabilitypants_legs.webp"
"Nature's Wrath","Artifact_Set2_MediumChest","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_season5artifacts_natureswrath_chest.webp"
"Ghostly Touch","Artifact_Set2_MediumHands","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_s7artifacts_ghostlytouch_gloves.webp"
"Azoth Conductors","Artifact_Set2_MediumLegs","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_s7artifacts_azothconductors_legs.webp"
"Cowl of Power","Artifact_Set2_LightHead","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_s7artifacts_cowlofpower_head.webp"
"Creed Boots","Artifact_Set2_LightFeet","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_season5artifacts_creedboots_feet.webp"
"Old Crown","Artifact_Set2_MediumHead","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_season8artifactsoldcrown_head.webp"
"Vampire's Vestments","Artifact_Set2_LightChest","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_season8artifactsvampiresvestments_chest.webp"
"Lich Gloves","Artifact_Set2_LightHands","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_s8artifactslich_gloves.webp"
"Runic Greaves","Artifact_Set2_HeavyFeet","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_s8artifactsrunicgreeves_feet.webp"
"Sin","Artifact_Set2_1hThrowingAxe","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/1hhatchetseason5artifactst5.webp"
"Trsna","Artifact_Set2_2hWarhammer","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss7_warhammer.webp"
"Tempest Fury","Artifact_Set2_2hGreatAxe","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hgreataxeseason5artifactst5.webp"
"Aconite","Artifact_Set2_2hBow","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss6_bow.webp"
"Shrapnel","Artifact_Set2_2hMusket","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss6_musket.webp"
"Burnanator","Artifact_Set2_2hStaffFire","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss6_firestaff.webp"
"Heceta","Artifact_Set2_2hStaffLife","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss6_lifestaff.webp"
"Venom","Artifact_Set2_2hSpear","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/2hspearseason5artifactst5.webp"
"Dorgort's Blade","Artifact_Set2_1hRapier","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss6_rapier.webp"
"Otzi","Artifact_Set2_1hGauntletIce","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss6_icegauntlet.webp"
"Fracture","Artifact_Set2_1hGauntletVoid","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss6_voidgauntlet.webp"
"Grace","Artifact_Set2_2hGreatSword","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss7_greatsword.webp"
"Power Stone","Artifact_Set2_1hFlail","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss7_flail.webp"
"Chaos","Artifact_Set2_2hBlunderbuss","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss8_blunderbuss.webp"
"Wit","Artifact_Set2_1hLongsword","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss8_sword.webp"
"Relentless","Artifact_Set2_1hTowerShield","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss8_towershield.webp"
"Justice","Artifact_Set2_Earring1","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/lostearring30.webp"
"Elemental Band","Artifact_Set2_Ring1","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/angryearthring21.webp"
"Phoenix","Artifact_Set2_Amulet1","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/ancientamulet13.webp"
"Plagueherald","Artifact_Set3_MediumHead","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/armor/m_s9artifactsplagueherald_head.webp"
"Hammer of Yeet","Artifact_Set3_2hWarhammer","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss9_warhammer.webp"
"Crescent's Wave","Artifact_Set3_2hGreatSword","Artifact","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/weapon/app_artifactss9_greatsword.webp"
"Critter Caller","CritterCallT1","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/potionhealtht1.webp"
"Frenzy Potion","Toy_FrenzyPotion","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/potionregent1.webp"
"Toy Grenade","Toy_Grenade","Common",""
"True Sight Potion","Toy_PotionOfHuntersVision","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/potionregent1.webp"
"Small Coin Pouch","GiftGoldBox1","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"Medium Coin Pouch","GiftGoldBox2","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"Large Coin Pouch","GiftGoldBox3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"Gypsum Orb Gift Box","GiftGypsumOrbBox1","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"Small Umbral Gift Box","GiftUmbralBox1","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"Medium Umbral Gift Box","GiftUmbralBox2","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"Large Umbral Gift Box","GiftUmbralBox3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"300 Umbral Shards","Bundle_UmbralShard_300","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/umbralshardt2.webp"
"500 Umbral Shards","Bundle_UmbralShard_500","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/umbralshardt2.webp"
"1000 Umbral Shards","Bundle_UmbralShard_1000","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/umbralshardt3.webp"
"1500 Umbral Shards","Bundle_UmbralShard_1500","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/umbralshardt3.webp"
"2 Gypsum Orbs","Bundle_GypsumOrb_2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_gypsumorb_2.webp"
"5 Gypsum Orbs","Bundle_GypsumOrb_5","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_gypsumorb_5.webp"
"5 Vials of Suspended Azoth","Bundle_AzothVial_5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_azothvial_5.webp"
"10 Vials of Suspended Azoth","Bundle_AzothVial_10","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_azothvial_10.webp"
"20 Vials of Suspended Azoth","Bundle_AzothVial_20","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_azothvial_20.webp"
"500 Coins","Coin_Stack_500","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/coinbundle.webp"
"3,000 Coins","Coin_Stack_3000","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/coinpile.webp"
"5,000 Coins","Coin_Stack_5000","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/coin-heap.webp"
"3 Infused Health Potions","Bundle_HealthPotion_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_healthpotion_3.webp"
"3 Infused Regeneration Potions","Bundle_RegenPotion_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_regenpotion_3.webp"
"3 Infused Mana Potions","Bundle_ManaPotion_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_manapotion_3.webp"
"12 Infused Health Potions","Bundle_HealthPotion_12","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_healthpotion_3.webp"
"12 Infused Regeneration Potions","Bundle_RegenPotion_12","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_regenpotion_3.webp"
"12 Infused Mana Potions","Bundle_ManaPotion_12","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_manapotion_3.webp"
"3 Infused Ancient Coating","Bundle_AncientCoating_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_ancientcoating_3.webp"
"3 Infused Ancient Ward Potions","Bundle_AncientWard_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_ancientward_3.webp"
"3 Infused Angry Earth Coating","Bundle_AngryEarthCoating_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_angryearthcoating_3.webp"
"3 Infused Angry Earth Ward Potions","Bundle_AngryEarthWard_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_angryearthward_3.webp"
"3 Infused Corrupted Coating","Bundle_CorruptCoating_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_corruptedcoating_3.webp"
"3 Infused Corrupted Ward Potions","Bundle_CorruptWard_3","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_corruptedward_3.webp"
"4 Infused Fire Absorption Potions","Bundle_FireAbsorptionPotion_4","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_fireabsorptionpotion_4.webp"
"Infused Potion Pack","Bundle_HealthRegenManaPotions_5","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_healthregenmanapotion_5.webp"
"Pack of Human Perk Items","Bundle_LostEssenceT1LostEssenceT2_2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/bundle_lostessencet1lostessencet2_2.webp"
"Lockbox","WCGoldLockboxT1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/lockboxt1.webp"
"Winter Token","WCToken","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/wctoken.webp"
"Premium Winter Token","WCPToken","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/wcptoken.webp"
"Pristine Gleamite","WCPristineGleamite","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/wcgleamite.webp"
"Spiced Nog","WCConsumable_SpicedNog","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/wcconsumable_spicednog.webp"
"Mealiewrap","WCConsumable_Mealiewrap","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/wcconsumable_mealiewrap.webp"
"Convergence Cake","WCConsumable_ConvergenceCake","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/wcconsumable_convergencecake.webp"
"Buttercream Pudding","WCConsumable_ButtercreamPudding","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/wcconsumable_buttercreampudding.webp"
"Gingersnap Cookie","WCConsumable_GingersnapCookie","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/consumable/wcconsumable_gingersnapcookie.webp"
"Pattern: Floral Regent Crown","Artifact_WCArmorLightHeadT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lighthead_wc.webp"
"Pattern: Floral Regent Tunic","Artifact_WCArmorLightChestT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lightchest_wc.webp"
"Pattern: Floral Regent Gloves","Artifact_WCArmorLightHandsT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lighthands_wc.webp"
"Pattern: Floral Regent Trousers","Artifact_WCArmorLightLegsT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lightlegs_wc.webp"
"Pattern: Floral Regent Loafers","Artifact_WCArmorLightFeetT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lightfeet_wc.webp"
"Pattern: Holly Regent Headpiece","Artifact_WCArmorMediumHeadT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumhead_wc.webp"
"Pattern: Holly Regent Robe","Artifact_WCArmorMediumChestT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumchest_wc.webp"
"Pattern: Holly Regent Mitts","Artifact_WCArmorMediumHandsT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumhands_wc.webp"
"Pattern: Holly Regent Leggings","Artifact_WCArmorMediumLegsT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumlegs_wc.webp"
"Pattern: Holly Regent Footwear","Artifact_WCArmorMediumFeetT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumfeet_wc.webp"
"Pattern: Oak Regent Antlers","Artifact_WCArmorHeavyHeadT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavyhead_wc.webp"
"Pattern: Oak Regent Chestguard","Artifact_WCArmorHeavyChestT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavychest_wc.webp"
"Pattern: Oak Regent Hand Grips","Artifact_WCArmorHeavyHandsT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavyhands_wc.webp"
"Pattern: Oak Regent Greaves","Artifact_WCArmorHeavyLegsT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavylegs_wc.webp"
"Pattern: Oak Regent Boots","Artifact_WCArmorHeavyFeetT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavyfeet_wc.webp"
"Pattern: Iceburst","Artifact_WCWeaponSwordT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_sword_wc.webp"
"Pattern: Tip of the Iceberg","Artifact_WCWeaponRapierT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_rapier_wc.webp"
"Pattern: Blizzard's Fury","Artifact_WCWeaponBowT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_bow_wc.webp"
"Pattern: Frostbarrel","Artifact_WCWeaponMusketT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_musket_wc.webp"
"Pattern: Crystalline Gauntlet","Artifact_WCWeaponGauntletIceT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_icegauntlet_wc.webp"
"Pattern: Bitter Shadow","Artifact_WCWeaponGauntletVoidT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_voidgauntlet_wc.webp"
"Pattern: Sizzling Snow","Artifact_WCWeaponStaffFireT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_firestaff_wc.webp"
"Pattern: Cold's Cure","Artifact_WCWeaponStaffLifeT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lifestaff_wc.webp"
"Pattern: Frozen Shard","Artifact_WCWeaponHatchetT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_hatchet_wc.webp"
"Pattern: Everchill Cleaver","Artifact_WCWeaponGreatAxeT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_greataxe_wc.webp"
"Pattern: Winter's War Hammer","Artifact_WCWeaponWarHammerT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_warhammer_wc.webp"
"Pattern: Frigid Bulwark","Artifact_WCWeaponRShieldT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_roundshield_wc.webp"
"Pattern: Aegis of Ice","Artifact_WCWeaponKShieldT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_kiteshield_wc.webp"
"Pattern: Festive Sled","Artifact_WCWeaponTShieldT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_towershield_wc.webp"
"Pattern: Icicle","Artifact_WCWeaponSpearT5","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_spear_wc.webp"
"Pattern: Floral Regent Crown","Artifact_WCArmorLightHead","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lighthead_wc.webp"
"Pattern: Floral Regent Tunic","Artifact_WCArmorLightChest","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lightchest_wc.webp"
"Pattern: Floral Regent Gloves","Artifact_WCArmorLightHands","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lighthands_wc.webp"
"Pattern: Floral Regent Trousers","Artifact_WCArmorLightLegs","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lightlegs_wc.webp"
"Pattern: Floral Regent Loafers","Artifact_WCArmorLightFeet","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_lightfeet_wc.webp"
"Pattern: Holly Regent Headpiece","Artifact_WCArmorMediumHead","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumhead_wc.webp"
"Pattern: Holly Regent Robe","Artifact_WCArmorMediumChest","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumchest_wc.webp"
"Pattern: Holly Regent Mitts","Artifact_WCArmorMediumHands","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumhands_wc.webp"
"Pattern: Holly Regent Leggings","Artifact_WCArmorMediumLegs","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumlegs_wc.webp"
"Pattern: Holly Regent Footwear","Artifact_WCArmorMediumFeet","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_mediumfeet_wc.webp"
"Pattern: Oak Regent Antlers","Artifact_WCArmorHeavyHead","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavyhead_wc.webp"
"Pattern: Oak Regent Chestguard","Artifact_WCArmorHeavyChest","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavychest_wc.webp"
"Pattern: Oak Regent Hand Grips","Artifact_WCArmorHeavyHands","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/pattern_heavyhands_wc.webp"
